ATC4,INN,sales_2022,sales_2023,peer_share_2023,peer_share_2022
B05B A Solutions for parenteral nutritions,UNKNOWN_SKU_424280,0.0,0.0,0.0,0.0
B05B A Solutions for parenteral nutritions,UNKNOWN_SKU_4741,0.0,0.0,0.0,0.0
B05B A Solutions for parenteral nutritions,UNKNOWN_SKU_484741,0.43999999999999995,0.07,6.756681168016665e-08,3.7534478831031653e-07
B05B A Solutions for parenteral nutritions,UNKNOWN_SKU_484745,0.23,0.09,8.68716150173571e-08,1.9620295752584732e-07
B05B A Solutions for parenteral nutritions,UNKNOWN_SKU_499942,58.93999999999999,58.900000000000006,5.6852645828025936e-05,5.0279140506841036e-05
B05B A Solutions for parenteral nutritions,UNKNOWN_SKU_499955,905.4100000000001,926.01,0.0008938220469135872,0.000772365738145554
B05B A Solutions for parenteral nutritions,UNKNOWN_SKU_499958,10.770000000000001,28.93,2.7924398027246012e-05,9.187416750232069e-06
B05B A Solutions for parenteral nutritions,UNKNOWN_SKU_500331,868.2900000000001,668.3299999999999,0.0006450989607172252,0.0007407002869135563
B05B A Solutions for parenteral nutritions,UNKNOWN_SKU_57085,0.0,0.0,0.0,0.0
B05B A Solutions for parenteral nutritions,UNKNOWN_SKU_57086,0.0,0.0,0.0,0.0
B05B A Solutions for parenteral nutritions,UNKNOWN_SKU_76567,0.0,62.08,5.992210955863921e-05,0.0
B05B A Solutions for parenteral nutritions,UNKNOWN_SKU_79549,0.0,0.0,0.0,0.0
B05B A Solutions for parenteral nutritions,UNKNOWN_SKU_79550,0.0,0.0,0.0,0.0
B05B A Solutions for parenteral nutritions,UNKNOWN_SKU_82802,0.0,0.0,0.0,0.0
B05B A Solutions for parenteral nutritions,UNKNOWN_SKU_82803,0.0,10.14,9.787535291955568e-06,0.0
B05B A Solutions for parenteral nutritions,UNKNOWN_SKU_84642,8177.610000000001,6401.019999999999,0.0061785216128711455,0.006975962032578019
B05B A Solutions for parenteral nutritions,UNKNOWN_SKU_86275,0.0,0.0,0.0,0.0
B05B A Solutions for parenteral nutritions,UNKNOWN_SKU_86277,7.35,0.43,4.1505327174959505e-07,6.269964077456425e-06
B05B A Solutions for parenteral nutritions,UNKNOWN_SKU_95863,21.59,70.3,6.78563837302245e-05,1.841748631731758e-05
B05B A Solutions for parenteral nutritions,UNKNOWN_SKU_97366,351.81000000000006,483.35999999999996,0.0004665584870532192,0.0003001137499442102
B05B B Solutions affecting the electrolyte balance,CALCII CHLORIDUM*+CITICOLINUM+KALII CHLORIDUM*+NATRII CHLORIDUM*+NATRII LACTAS*,115153.62,126807.21999999999,0.04123045950470308,0.03431950185350181
B05B B Solutions affecting the electrolyte balance,CALCII CHLORIDUM*+DEXTROSUM*+KALII CHLORIDUM*+NATRII ACETAS*+NATRII CHLORIDUM*+XYLITOLUM*,348.63,566.3,0.00018412838967302771,0.00010390301174367196
B05B B Solutions affecting the electrolyte balance,CALCII CHLORIDUM*+FRUCTOSUM*+KALII CHLORIDUM*+MAGNESII CHLORIDUM*+NATRII CHLORIDUM*,202808.43000000002,163823.04,0.05326588830397318,0.06044346924821638
B05B B Solutions affecting the electrolyte balance,CALCII CHLORIDUM*+KALII CHLORIDUM*+MAGNESII CHLORIDUM*+NATRII ACETAS*+NATRII CHLORIDUM*,116441.07999999999,111370.33999999998,0.03621126851763656,0.03470320655906217
B05B B Solutions affecting the electrolyte balance,CALCII CHLORIDUM*+KALII CHLORIDUM*+MAGNESII CHLORIDUM*+NATRII CHLORIDUM*+NATRII LACTAS*,15109.59,21251.52,0.00690977954388865,0.004503146336265004
B05B B Solutions affecting the electrolyte balance,CALCII CHLORIDUM*+KALII CHLORIDUM*+MAGNESII CHLORIDUM*+NATRII CHLORIDUM*+NATRII LACTAS*+SORBITOL*,2027186.06,1915718.02,0.6228819955680754,0.6041669879206841
B05B B Solutions affecting the electrolyte balance,DEXTROSUM*+KALII CHLORIDUM*,31700.9,28334.440000000002,0.00921274026043974,0.009447893138814705
B05B B Solutions affecting the electrolyte balance,KALII CHLORIDUM*+CALCII CHLORIDUM*+NATRII CHLORIDUM*,608801.02,514483.9599999999,0.16728077532650962,0.18144238743257743
B05B B Solutions affecting the electrolyte balance,KALII CHLORIDUM*+CALCII CHLORIDUM*+NATRII LACTAS*+NATRII CHLORIDUM*,43572.29,26235.02,0.008530128881581629,0.012985951179097267
B05B B Solutions affecting the electrolyte balance,KALII CHLORIDUM*+MAGNESII CHLORIDUM*+NATRII ACETAS*+NATRII CHLORIDUM*+SODIUM GLUCONATE,10030.49,11745.210000000001,0.003818870922958754,0.0029894103211564817
B05B B Solutions affecting the electrolyte balance,KALII CHLORIDUM*+NATRII ACETAS*+NATRII CHLORIDUM*,35.010000000000005,9.45,3.0725998276710436e-06,1.0434111927103106e-05
B05B B Solutions affecting the electrolyte balance,KALII CHLORIDUM*+NATRII HYDROCARBONAS*+NATRII CHLORIDUM*,88501.83,72509.09,0.02357581136916235,0.026376406740172848
B05B B Solutions affecting the electrolyte balance,KALII CHLORIDUM*+NATRII LACTAS*+NATRII CHLORIDUM*,2792.74,1703.9999999999998,0.0005540433974975088,0.0008323268135760618
B05B B Solutions affecting the electrolyte balance,NATRII ACETAS*+NATRII CHLORIDUM*,75.4,59.580000000000005,1.9372010342078394e-05,2.2471637797874155e-05
B05B B Solutions affecting the electrolyte balance,UNKNOWN_SKU_125621,994.8599999999999,1015.6700000000001,0.0003302378271926613,0.00029650044535269336
B05B B Solutions affecting the electrolyte balance,UNKNOWN_SKU_125623,22998.24,19542.550000000003,0.006354120186481774,0.006854219088442723
B05B B Solutions affecting the electrolyte balance,UNKNOWN_SKU_125624,0.0,0.0,0.0,0.0
B05B B Solutions affecting the electrolyte balance,UNKNOWN_SKU_171082,0.0,0.0,0.0,0.0
B05B B Solutions affecting the electrolyte balance,UNKNOWN_SKU_412540,0.0,0.0,0.0,0.0
B05B B Solutions affecting the electrolyte balance,UNKNOWN_SKU_412543,0.0,0.0,0.0,0.0
B05B B Solutions affecting the electrolyte balance,UNKNOWN_SKU_412544,0.0,0.0,0.0,0.0
B05B B Solutions affecting the electrolyte balance,UNKNOWN_SKU_412545,0.0,0.0,0.0,0.0
B05B B Solutions affecting the electrolyte balance,UNKNOWN_SKU_587159,68790.47,60395.93999999999,0.019637307390056154,0.020501784161611778
B05B C Solutions producing osmotic diuresis,MANNITOLI HEXANITRAS,146577.47,141704.84,1.0,1.0
B05D A Isotonic solutions,CALCII CHLORIDUM*+DEXTROSUM*+MAGNESII CHLORIDUM*+NATRII CHLORIDUM*+NATRII LACTAS*,0.0,0.0,nan,nan
B05X A Electrolyte solutions,CALCII CHLORIDUM*,90606.45000000001,85327.19999999998,0.0053455251441033545,0.0058755600649956444
B05X A Electrolyte solutions,CALCII CHLORIDUM*+KALII CHLORIDUM*+MAGNESII CHLORIDUM*+NATRII ACETAS*+NATRII CHLORIDUM*+XYLITOLUM*,206722.02000000002,171650.78,0.010753470880269756,0.013405311048686168
B05X A Electrolyte solutions,CALCII CHLORIDUM*+KALII CHLORIDUM*+MAGNESII CHLORIDUM*+NATRII CHLORIDUM*+NATRII LACTAS*+SORBITOL*,89295.27,71374.67,0.004471435757145195,0.005790533923412776
B05X A Electrolyte solutions,KALII CHLORIDUM*,142835.53,148021.83,0.009273179175470336,0.00926246129199949
B05X A Electrolyte solutions,MAGNESII SULFAS*,610983.47,558218.54,0.034970926521374956,0.039620469367296296
B05X A Electrolyte solutions,NATRII CHLORIDUM*,14093705.800000003,14737553.36,0.9232690402174792,0.9139351002746217
B05X A Electrolyte solutions,NATRII HYDROCARBONAS*,186755.84999999998,190214.23,0.011916422304156927,0.012110564028988186
B05X A Electrolyte solutions,UNKNOWN_SKU_246583,0.0,0.0,0.0,0.0
B05X A Electrolyte solutions,UNKNOWN_SKU_61623,0.0,0.0,0.0,0.0
B05X A Electrolyte solutions,UNKNOWN_SKU_61624,0.0,0.0,0.0,0.0
B05X B Amino acids,ARGININUM,3192812.8499999996,3829266.84,0.9603019261744994,0.9300807204160466
B05X B Amino acids,ARGININUM+LEVOCARNITINUM,240021.28999999998,158298.67,0.03969807382550062,0.06991927958395333
B05X C Vitamins,UNKNOWN_SKU_553375,0.78,70.21,1.0,1.0
B05Z B Hemofiltrates,UNKNOWN_SKU_132593,0.69,0.0,0.0,0.07632743362831859
B05Z B Hemofiltrates,UNKNOWN_SKU_265208,8.35,176.11,1.0,0.9236725663716815
B06A A Enzymes,BOVHYALURONIDASUM AZOXIMERUM,0.9,0.0,0.0,6.5868853356464516e-06
B06A A Enzymes,HYALURONIDASUM,37412.369999999995,29859.67,0.199336002168821,0.273812212583088
B06A A Enzymes,STREPTODORNASUM+STREPTOKINASUM,99221.87,119936.0,0.8006639978311789,0.7261812005315762
C01A A Digitalis glycosides,DIGOXINUM,476723.74000000005,463093.50999999995,0.9890715143112814,0.9882387206314462
C01A A Digitalis glycosides,LANATOSIDUM C,5673.610000000001,5116.830000000001,0.010928485688718452,0.011761279368553746
C01A C Strophantus glycosides,STROPHANTINUM*,6298.17,5627.27,1.0,1.0
C01A X Other cardiac glycosides,CONVALLARIA MAJALIS/TRANSCAUCASICA UTKIN EX GROSSH./KEISKEI MIG.*&,52355.25,46671.59,1.0,1.0
"C01B A Antiarrhythmics, class Ia",PROCAINAMIDUM,0.0,0.0,nan,nan
"C01B B Antiarrhythmics, class Ib",LIDOCAINUM,179729.25000000003,218448.54999999996,0.9861379547764829,0.9871735559196635
"C01B B Antiarrhythmics, class Ib",MEXILETINUM,2335.2400000000002,3070.7100000000005,0.01386204522351691,0.01282644408033659
"C01B C Antiarrhythmics, class 1c",AETHACIZINUM*,144337.82,116539.27000000002,0.3551393965907989,0.4366487089626754
"C01B C Antiarrhythmics, class 1c",FLECAINIDUM,54981.079999999994,87016.71999999999,0.26517297932371203,0.16632797695970167
"C01B C Antiarrhythmics, class 1c",PROPAFENONUM,131239.32,124594.79000000001,0.379687624085489,0.39702331407762304
"C01B D Antiarrhythmics, class III",AMIODARONUM,1373518.39,1314490.54,0.9996371165673936,0.9995673135894686
"C01B D Antiarrhythmics, class III",DRONEDARONE,594.56,477.17999999999995,0.00036288343260623907,0.0004326864105312448
C01C A Adrenergic and dopaminergic agents,DOBUTAMINUM,5282.22,489.61,0.007319935652860338,0.05845135156758071
C01C A Adrenergic and dopaminergic agents,DOPAMINUM,7269.92,3286.0099999999998,0.04912763578083699,0.08044660195678831
C01C A Adrenergic and dopaminergic agents,EPINEPHRINUM,45383.41,36677.73,0.5483520015787775,0.5021982524858218
C01C A Adrenergic and dopaminergic agents,NOREPINEPHRINUM,4001.91,3211.4299999999994,0.048012624239017324,0.04428385193191819
C01C A Adrenergic and dopaminergic agents,PHENYLEPHRINUM,28432.049999999996,23222.420000000002,0.34718780274850797,0.31461994205789096
C01C X Other cardiac stimulants,LEVOSIMENDANUM,7.179999999999999,34.81999999999999,1.0,1.0
C01D A Organic nitrates,ISOSORBIDI DINITRATE,578479.3299999998,407734.31,0.33940852041483666,0.4040467908908967
C01D A Organic nitrates,ISOSORBIDI MONONITRAS,89510.00000000001,114528.97,0.09533685858405003,0.06251948233421611
C01D A Organic nitrates,NITROGLICERINUM*,763724.38,679045.13,0.5652546210011132,0.5334337267748872
C01D X Other vasodilators used in cardiac diseased,MOLSIDOMINUM,743701.69,775035.3900000001,0.9422948910094838,0.957523235367998
C01D X Other vasodilators used in cardiac diseased,NICORANDILUM,32991.409999999996,47462.32000000001,0.05770510899051622,0.042476764632002006
C01E A Prostaglandins,ALPROSTADILUM,4204.8,7452.469999999999,1.0,1.0
C01E B Other cardiac preparations,ACIDUM ADENOSINTRIPHOSPHORICUM*,281253.33,270805.63,0.02393065888983787,0.018544418748217422
C01E B Other cardiac preparations,ACIDUM TIAZOTICUM,621831.86,607625.99,0.05369493351851672,0.04100044043148897
C01E B Other cardiac preparations,ADENOSINI PHOSPHAS,300.47999999999996,2972.84,0.0002627050994990969,1.98121278971679e-05
C01E B Other cardiac preparations,ARGININUM ASPARTATUM*,425822.47000000003,351704.86,0.031079594004593567,0.028076574937193635
C01E B Other cardiac preparations,CRATAEGUS L.*&,10242928.990000002,6532733.830000001,0.5772872037550849,0.6753668104083097
C01E B Other cardiac preparations,CYTOCHROMUM C*,562.14,1305.9,0.00011540028707763305,3.706466179484147e-05
C01E B Other cardiac preparations,EMOXYPINUM*,238119.89,268147.49,0.02369576332425663,0.01570041838238669
C01E B Other cardiac preparations,FOSFOCREATININUM,8262.73,8566.039999999999,0.0007569672066149687,0.0005448025277548128
C01E B Other cardiac preparations,FOSFRUCTOSUM,0.0,0.0,0.0,0.0
C01E B Other cardiac preparations,INOSINUM,689331.3900000001,633035.01,0.05594028783535669,0.04545101724644745
C01E B Other cardiac preparations,IVABRADINUM,186640.09,187474.4,0.016566811838354397,0.01230610135056885
C01E B Other cardiac preparations,MELDONIUM,942014.67,928055.2,0.08201074852889972,0.062111671735384774
C01E B Other cardiac preparations,RANOLAZINE,21199.66,27230.54,0.002406319115766115,0.001397798107349822
C01E B Other cardiac preparations,SULFOCAMPHOCAINUM*,105203.5,93171.38,0.008233405313897877,0.006936585454039215
C01E B Other cardiac preparations,TAURINUM,0.0,0.0,0.0,0.0
C01E B Other cardiac preparations,TRIMETAZIDINUM,1295856.12,1321283.0899999999,0.1167596660516288,0.08544218312622391
C01E B Other cardiac preparations,UNKNOWN_SKU_198865,107121.28000000001,82150.81,0.007259535230614968,0.007063034144929228
C01E B Other cardiac preparations,UNKNOWN_SKU_200600,0.0,0.0,0.0,0.0
C01E B Other cardiac preparations,UNKNOWN_SKU_200601,19.21,0.0,0.0,1.2666100136601286e-06
C01E B Other cardiac preparations,UNKNOWN_SKU_344131,0.0,0.0,0.0,0.0
C01E X Other cardiac combination products,ACIDUM ADENOSINTRIPHOSPHORICUM*+ACIDUM FOLICUM+MOLSIDOMINUM,487728.73,561909.23,0.04342405626554898,0.03166133934719924
C01E X Other cardiac combination products,ACIDUM TIAZOTICUM+AMIODARONUM,0.36,0.0,0.0,2.3369716532777813e-08
C01E X Other cardiac combination products,ACIDUM TIAZOTICUM+CRATAEGUS L.*&+DIPYRIDAMOLUM+HERBA MELISSAE,0.0,0.0,0.0,0.0
C01E X Other cardiac combination products,ADONIS VERNALIS*&+ARNICA MONTANA/FOLIOSA NUTT./CHAMISSONIS LESS.*&+JUNIPERUS COMMUNIS*&+MENTHA PIPERITA,16977.98,13482.819999999998,0.0010419453944514653,0.0011021404997199197
C01E X Other cardiac combination products,ARGININUM+INOSINUM,0.0,0.0,0.0,0.0
C01E X Other cardiac combination products,CRATAEGUS L.*&+LEONURUS CARDIACA/QUINQUELOBATUS GILIB.*&+MENTHA PIPERITA+VALERIANA OFFICINALIS*&,43210.3,27984.38,0.0021626184920943616,0.0028050346174896923
C01E X Other cardiac combination products,CRATAEGUS L.*&+VALERIANA OFFICINALIS*&+LEONURUS CARDIACA/QUINQUELOBATUS GILIB.*&,1049779.32,1028146.6900000001,0.07945464735611826,0.06814734758436737
C01E X Other cardiac combination products,CRATAEGUS L.+LEONURUS CARDIACA/QUINQUELOBATUS GILIB.+TAURINUM,555256.7100000001,436685.69000000006,0.0337468455054922,0.036044977543396715
C01E X Other cardiac combination products,LECITHIN*+QUERCETIN*,5501.14,225.73999999999998,1.744507108627674e-05,0.00035711134001979267
C01E X Other cardiac combination products,MAGNESIUM GLUCONATE*+POTASSIUM GLUCONATE*,2495.47,3703.3200000000006,0.00028619066472592537,0.0001619956292112529
C01E X Other cardiac combination products,MENTHOL SOLITION IN ISOVALERAT,12527932.32,10196528.719999999,0.7879824947003737,0.8132617418339598
C01E X Other cardiac combination products,UNKNOWN_SKU_-484753,0.0,5175.46,0.0003999568867023205,0.0
C01E X Other cardiac combination products,UNKNOWN_SKU_118654,0.0,4.43,3.423481213440505e-07,0.0
C01E X Other cardiac combination products,UNKNOWN_SKU_125447,14.72,0.0,0.0,9.555617426735817e-07
C01E X Other cardiac combination products,UNKNOWN_SKU_125449,13540.82,7957.779999999999,0.0006149731451623608,0.000879014236170468
C01E X Other cardiac combination products,UNKNOWN_SKU_13896,3737.26,3679.01,0.00028431200043024275,0.00024260751891469227
C01E X Other cardiac combination products,UNKNOWN_SKU_13963,12476.43,9689.11,0.00074876943701938,0.0008099184234473476
C01E X Other cardiac combination products,UNKNOWN_SKU_13965,44164.46,33584.89,0.0025954230241640158,0.0028669747528422347
C01E X Other cardiac combination products,UNKNOWN_SKU_155873,5827.049999999999,3785.64,0.0002925523119830455,0.0003782680742286749
C01E X Other cardiac combination products,UNKNOWN_SKU_18529,0.0,0.0,0.0,0.0
C01E X Other cardiac combination products,UNKNOWN_SKU_19509,2402.63,1261.43,9.748266155914801e-05,0.00015596883898096658
C01E X Other cardiac combination products,UNKNOWN_SKU_21987,33515.89,26897.92,0.0020786574221360187,0.002175713468454896
C01E X Other cardiac combination products,UNKNOWN_SKU_30882,4471.500000000001,4041.1899999999996,0.00031230108453597367,0.00029027135410087784
C01E X Other cardiac combination products,UNKNOWN_SKU_40096,51386.420000000006,55665.42999999999,0.0043017957978123585,0.0033357946362062908
C01E X Other cardiac combination products,UNKNOWN_SKU_40097,43154.57,38381.86,0.0029661303983499684,0.0028014168555386596
C01E X Other cardiac combination products,UNKNOWN_SKU_484755,0.0,47483.01,0.0036694625889979156,0.0
C01E X Other cardiac combination products,UNKNOWN_SKU_66538,17.92,2.36,1.823795860884784e-07,1.1632925562982736e-06
C01E X Other cardiac combination products,UNKNOWN_SKU_66541,7614.210000000001,6773.669999999999,0.0005234657334321793,0.0004942831370028949
C01E X Other cardiac combination products,UNKNOWN_SKU_82907,2440.9,2248.75,0.00017378224331206178,0.00015845316968015935
C01E X Other cardiac combination products,UNKNOWN_SKU_90830,303.47,0.72,5.564122965411205e-08,1.970002187833912e-05
C01E X Other cardiac combination products,UNKNOWN_SKU_90831,26764.98,20920.179999999997,0.0016167007497018913,0.0017374722100151876
C01E X Other cardiac combination products,UNKNOWN_SKU_99378,0.0,0.25,1.9319871407677797e-08,0.0
C01E X Other cardiac combination products,VALERIANA OFFICINALIS*&+CONVALLARIA MAJALIS/TRANSCAUCASICA UTKIN EX GROSSH./KEISKEI MIG.*&,3465.9900000000002,3047.26,0.00023549068538304097,0.00022499778834845162
C01E X Other cardiac combination products,VALERIANA*&+ATROPA BELLADONNA*&+CONVALLARIA MAJALIS/TRANSCAUCASICA UTKIN EX GROSSH./KEISKEI MIG.*&+MENTHOLUM*,460369.87000000005,400777.77999999997,0.030971900690618323,0.029885314894810486
C02A A Rauwolfia alkaloids,RAUVOLFIA*,464156.35000000003,388966.31,1.0,1.0
C02A B Methyldopa,METHYLDOPUM,56766.520000000004,60069.01999999999,1.0,1.0
C02A C Imidazoline receptor agonists,CLONIDINUM,155676.37,131902.36,0.1607197758161299,0.22148916722982823
C02A C Imidazoline receptor agonists,GUANFACINUM,0.0,0.0,0.0,0.0
C02A C Imidazoline receptor agonists,MOXONIDINUM,547185.86,688795.4000000001,0.8392802241838703,0.7785108327701717
C02B C Bisquaternary ammonium compounds,HEXAMETHONII BROMIDUM,3210.7200000000003,2989.17,1.0,1.0
C02C A Alpha-adrenoceptor blocking agents,DOXAZOSINUM,171609.62999999998,178227.99,0.7974386017253288,0.8238827221708416
C02C A Alpha-adrenoceptor blocking agents,URAPIDILUM,36684.130000000005,45272.59,0.20256139827467112,0.1761172778291582
C02L A Rauwolfia alkaloids and diuretics in combination,CLOPAMIDUM+DIHYDROERGOCRYSTIN+RESERPINUM,124053.25000000001,97143.2,1.0,1.0
C02L A Rauwolfia alkaloids and diuretics in combination,DIHYDRALAZINUM+HYDROCHLOROTHIAZIDUM+RESERPINUM,0.0,0.0,0.0,0.0
C02N COMBINATIONS OF ANTIHYPERTENZIVES IN ATC-GR. C02,UNKNOWN_SKU_18530,21742.239999999998,19247.260000000002,1.0,1.0
"C03A A Thiazides, plain",HYDROCHLOROTHIAZIDUM,700168.3600000001,698921.8300000001,1.0,1.0
